tweet_id,Annotator1,Annotator2,Annotator3,AgreementCount,created_at,class
723399243583475700,POSITIVE,NEUTRAL,NEUTRAL,2,2016-04-22T06:33:14Z,NA
508597828068081660,POSITIVE,NEUTRAL,NEUTRAL,2,2014-09-07T12:49:06Z,NA
443431378064265200,POSITIVE,NEUTRAL,POSITIVE,2,2014-03-11T17:00:53Z,Monolingual
554917034921037800,NEGATIVE,NEGATIVE,NEGATIVE,3,2015-01-13T08:25:05Z,Monolingual
637194081861566500,NEUTRAL,NEUTRAL,POSITIVE,2,2015-08-28T09:24:42Z,NA
NA,NEUTRAL,NEUTRAL,NEUTRAL,3,NA,Monolingual
1.2338131638393119e+18,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-02-29T17:55:56Z,Monolingual
782223963522994200,NEGATIVE,NEGATIVE,NEGATIVE,3,2016-10-01T14:21:40Z,Monolingual
4.4008306469031117e+17,POSITIVE,NEUTRAL,NEUTRAL,2,2014-03-02T11:15:53Z,NA
375619126221631500,NEUTRAL,NEUTRAL,NEUTRAL,3,2013-09-05T13:59:13Z,Monolingual
943477653172031500,POSITIVE,NEUTRAL,NEUTRAL,2,2017-12-20T13:46:16Z,NA
4.0487198496392397e+17,POSITIVE,POSITIVE,POSITIVE,3,2013-11-25T07:19:38Z,Monolingual
410792950340522e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2013-12-11T15:27:26Z,Monolingual
450325974383874050,NEGATIVE,NEUTRAL,POSITIVE,0,2014-03-30T17:37:33Z,NA
422379078122217500,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-01-12T14:46:34Z,Monolingual
916924730686558200,NEUTRAL,NEUTRAL,NEGATIVE,2,2017-10-08T07:14:26Z,NA
943478618126155800,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-12-20T13:50:06Z,Monolingual
307489748119855100,NEGATIVE,NEGATIVE,NEUTRAL,2,2013-03-01T13:57:23Z,Monolingual
1242728188071026700,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-03-25T08:21:03Z,Monolingual
809025681942347800,NEGATIVE,NEUTRAL,NEGATIVE,2,2016-12-14T13:22:08Z,Monolingual
745892028400214e3,POSITIVE,NEUTRAL,NEUTRAL,2,2016-06-23T08:11:32Z,NA
443730131635675140,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-03-12T12:48:02Z,Monolingual
347613092496150500,POSITIVE,NEUTRAL,NEUTRAL,2,2013-06-20T07:13:14Z,NA
1089482057066168300,POSITIVE,NEUTRAL,NEUTRAL,2,2019-01-27T11:15:38Z,NA
2.6115695919197798e+17,NEUTRAL,NEUTRAL,NEUTRAL,3,2012-10-24T17:27:25Z,Monolingual
439479448765603840,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-02-28T19:17:20Z,Code-mix
1207550283921993700,POSITIVE,NEUTRAL,NEUTRAL,2,2019-12-19T06:36:37Z,NA
1261687771837710300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-05-16T15:59:40Z,Monolingual
1111165677543538700,NEGATIVE,NEUTRAL,NEGATIVE,2,2019-03-28T07:18:36Z,Monolingual
509758875223220200,NEGATIVE,NEGATIVE,NEGATIVE,3,2014-09-10T17:42:41Z,Monolingual
503241195427233800,NEGATIVE,NEGATIVE,NEGATIVE,3,2014-08-23T18:03:45Z,Monolingual
1072089324362063900,POSITIVE,POSITIVE,POSITIVE,3,2018-12-10T11:23:08Z,Monolingual
NA,NEGATIVE,NEGATIVE,NEGATIVE,3,NA,Monolingual
794203073887539200,NEUTRAL,POSITIVE,NEUTRAL,2,2016-11-03T15:42:23Z,NA
683310510394241e3,POSITIVE,NEUTRAL,NEUTRAL,2,2016-01-02T15:34:55Z,NA
1314585899938779100,POSITIVE,POSITIVE,NEUTRAL,2,2020-10-09T15:17:57Z,Monolingual
1202221022197489700,MIXED,POSITIVE,MIXED,2,2019-12-04T13:40:02Z,NA
476981575687868400,POSITIVE,POSITIVE,POSITIVE,3,2014-06-12T06:57:24Z,Monolingual
1301178988866482200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-09-02T15:23:40Z,Monolingual
706488578294075400,POSITIVE,POSITIVE,POSITIVE,3,2016-03-06T14:36:17Z,Monolingual
722885689751109600,POSITIVE,POSITIVE,NEUTRAL,2,2016-04-20T20:32:33Z,Monolingual
1110065970696147e3,POSITIVE,POSITIVE,POSITIVE,3,2019-03-25T06:28:46Z,Monolingual
730854476479860700,NEGATIVE,NEGATIVE,NEUTRAL,2,2016-05-12T20:17:40Z,Monolingual
298113740379930600,POSITIVE,NEGATIVE,NEGATIVE,2,2013-02-03T17:00:29Z,Monolingual
590217221676408800,POSITIVE,POSITIVE,NEUTRAL,2,2015-04-20T18:15:26Z,Monolingual
764053252916719600,NEUTRAL,INDETERMINATE,INDETERMINATE,2,2016-08-12T10:57:45Z,NA
5.3878083432168243e+17,NEGATIVE,NEGATIVE,NEGATIVE,3,2014-11-29T19:45:35Z,Monolingual
439041837077385200,NEGATIVE,NEGATIVE,NEGATIVE,3,2014-02-27T14:18:25Z,Monolingual
498093788234285060,NEGATIVE,NEUTRAL,NEUTRAL,2,2014-08-09T13:09:47Z,NA
479300570411720700,NEUTRAL,NEUTRAL,POSITIVE,2,2014-06-18T16:32:15Z,NA
415488669035008e3,NEGATIVE,NEUTRAL,NEGATIVE,2,2013-12-24T14:26:32Z,Monolingual
815550473264623600,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-01-01T13:29:19Z,Monolingual
415534926239649800,NEUTRAL,NEUTRAL,NEUTRAL,3,2013-12-24T17:30:21Z,Monolingual
204862263725801470,NEGATIVE,NEUTRAL,NEGATIVE,2,2012-05-22T09:12:24Z,Monolingual
92317275380881e4,NEGATIVE,NEUTRAL,NEUTRAL,2,2017-10-25T13:01:50Z,NA
788756435207422e3,NEGATIVE,NEUTRAL,NEGATIVE,2,2016-10-19T14:59:23Z,Monolingual
439460089146376200,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-02-28T18:00:24Z,Code-mix
881496532645793800,MIXED,POSITIVE,POSITIVE,2,2017-07-02T12:55:25Z,Monolingual
317710419760381950,POSITIVE,NEUTRAL,NEUTRAL,2,2013-03-29T18:50:41Z,NA
521733514639974400,POSITIVE,POSITIVE,MIXED,2,2014-10-13T18:45:37Z,Monolingual
952869290562252800,NEUTRAL,NEUTRAL,NEUTRAL,3,2018-01-15T11:45:16Z,Code-mix
NA,POSITIVE,NEUTRAL,POSITIVE,2,NA,Monolingual
1131258617942937600,NEGATIVE,NEGATIVE,NEGATIVE,3,2019-05-22T18:00:46Z,Monolingual
344899113181134850,NEGATIVE,NEGATIVE,NEGATIVE,3,2013-06-12T19:28:51Z,Monolingual
699959867063324700,POSITIVE,NEGATIVE,NEUTRAL,0,2016-02-17T14:13:31Z,NA
547697548581171200,POSITIVE,POSITIVE,POSITIVE,3,2014-12-24T10:17:25Z,Monolingual
699963197600755700,NEGATIVE,NEGATIVE,NEGATIVE,3,2016-02-17T14:26:45Z,Monolingual
1159501221847347200,NEGATIVE,NEGATIVE,NEGATIVE,3,2019-08-08T16:26:48Z,Monolingual
529320695894126600,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-11-03T17:14:22Z,Monolingual
1104108972255166600,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-03-08T19:57:46Z,Monolingual
380613867510194200,POSITIVE,NEUTRAL,MIXED,0,2013-09-19T08:46:32Z,NA
557604174888968200,POSITIVE,MIXED,MIXED,2,2015-01-20T18:22:49Z,NA
371966292607377400,NEUTRAL,NEUTRAL,NEUTRAL,3,2013-08-26T12:04:09Z,Monolingual
1254047412076904400,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-04-25T13:59:36Z,NA
791352611106656300,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-10-26T18:55:39Z,Monolingual
515040157511458800,MIXED,POSITIVE,NEGATIVE,0,2014-09-25T07:28:37Z,NA
798900879755776e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-11-16T14:49:47Z,Monolingual
436889730236809200,POSITIVE,NEUTRAL,POSITIVE,2,2014-02-21T15:46:43Z,Monolingual
NA,NEUTRAL,NEUTRAL,NEUTRAL,3,NA,Monolingual
904006330314367e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-09-02T15:41:19Z,Monolingual
5.6400442462098637e+17,NEUTRAL,NEUTRAL,NEUTRAL,3,2015-02-07T10:15:08Z,Monolingual
521921091007434750,MIXED,NEGATIVE,NEGATIVE,2,2014-10-14T07:10:59Z,Monolingual
267883898065797120,POSITIVE,POSITIVE,POSITIVE,3,2012-11-12T06:57:53Z,Monolingual
550005236040228860,POSITIVE,POSITIVE,POSITIVE,3,2014-12-30T19:07:21Z,Monolingual
389974135381979140,POSITIVE,POSITIVE,POSITIVE,3,2013-10-15T04:40:53Z,Code-mix
212460050374074370,NEUTRAL,NEUTRAL,NEUTRAL,3,2012-06-12T08:23:17Z,Monolingual
476437005195571200,POSITIVE,POSITIVE,NEUTRAL,2,2014-06-10T18:53:28Z,Monolingual
274811915761487870,POSITIVE,POSITIVE,POSITIVE,3,2012-12-01T09:47:21Z,Monolingual
766967297755996200,POSITIVE,POSITIVE,NEUTRAL,2,2016-08-20T11:57:08Z,Monolingual
498210663677059100,NEUTRAL,NEUTRAL,NEGATIVE,2,2014-08-09T20:54:13Z,NA
774571927268646900,POSITIVE,NEUTRAL,NEUTRAL,2,2016-09-10T11:35:12Z,NA
3.0666083260603597e+17,NEUTRAL,NEUTRAL,NEUTRAL,3,2013-02-27T07:03:34Z,Monolingual
NA,POSITIVE,POSITIVE,POSITIVE,3,NA,Monolingual
752494617401167900,POSITIVE,NEUTRAL,NEUTRAL,2,2016-07-11T13:27:52Z,NA
434283738881458200,POSITIVE,POSITIVE,NEUTRAL,2,2014-02-14T11:11:26Z,Monolingual
801436694180401200,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-11-23T14:46:12Z,Monolingual
707609011701547e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-03-09T16:48:29Z,Monolingual
1261687594104115200,POSITIVE,NEUTRAL,NEUTRAL,2,2020-05-16T15:58:58Z,NA
661131414071570400,POSITIVE,POSITIVE,POSITIVE,3,2015-11-02T10:43:06Z,Monolingual
NA,NEUTRAL,NEUTRAL,NEUTRAL,3,NA,Code-mix
447092846349520900,POSITIVE,POSITIVE,POSITIVE,3,2014-03-21T19:30:15Z,Monolingual
194772406273982460,POSITIVE,POSITIVE,POSITIVE,3,2012-04-24T12:58:55Z,Monolingual
250154189110530050,NEUTRAL,NEUTRAL,NEUTRAL,3,2012-09-24T08:46:20Z,Code-mix
NA,POSITIVE,NEUTRAL,NEUTRAL,2,NA,NA
537282433981640700,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-11-25T16:31:29Z,Monolingual
278765059600154620,NEUTRAL,NEUTRAL,NEUTRAL,3,2012-12-12T07:35:44Z,Code-mix
693435718752927700,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-01-30T14:08:53Z,Code-mix
1167011241627459600,POSITIVE,POSITIVE,POSITIVE,3,2019-08-29T09:48:56Z,Monolingual
249918225838653440,POSITIVE,NEUTRAL,NEUTRAL,2,2012-09-23T17:08:42Z,NA
788737218407960600,MIXED,NEGATIVE,NEGATIVE,2,2016-10-19T13:43:01Z,Monolingual
NA,NEUTRAL,POSITIVE,NEUTRAL,2,NA,NA
1052991038971875300,POSITIVE,POSITIVE,POSITIVE,3,2018-10-18T18:33:21Z,Monolingual
595285120665391100,POSITIVE,POSITIVE,POSITIVE,3,2015-05-04T17:53:27Z,Monolingual
215710679896821760,NEGATIVE,NEGATIVE,NEGATIVE,3,2012-06-21T07:40:08Z,Monolingual
NA,POSITIVE,NEUTRAL,NEUTRAL,2,NA,NA
513009072497758200,POSITIVE,POSITIVE,NEUTRAL,2,2014-09-19T16:57:48Z,Monolingual
793810795587072e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-11-02T13:43:36Z,Monolingual
1093486416582062100,POSITIVE,POSITIVE,NEUTRAL,2,2019-02-07T12:27:32Z,Monolingual
775293072250904600,POSITIVE,NEUTRAL,NEUTRAL,2,2016-09-12T11:20:47Z,NA
1267484429301227500,POSITIVE,NEUTRAL,POSITIVE,2,2020-06-01T15:53:31Z,Monolingual
839466514877190100,POSITIVE,NEUTRAL,POSITIVE,2,2017-03-08T13:23:08Z,Monolingual
824282194227109900,NEUTRAL,NEGATIVE,NEUTRAL,2,2017-01-25T15:46:04Z,NA
788787032323653600,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-10-19T17:00:58Z,Code-mix
539459638912372740,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-12-01T16:42:55Z,Monolingual
257909689579356160,POSITIVE,NEUTRAL,NEUTRAL,2,2012-10-15T18:23:56Z,NA
540114274103070700,POSITIVE,POSITIVE,POSITIVE,3,2014-12-03T12:04:12Z,Monolingual
298320067274367e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2013-02-04T06:40:21Z,Monolingual
NA,NEUTRAL,NEUTRAL,NEUTRAL,3,NA,Monolingual
522749915039289340,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-10-16T14:04:26Z,Monolingual
654984720703475700,POSITIVE,NEUTRAL,NEUTRAL,2,2015-10-16T11:38:21Z,NA
1058027058536898600,NEUTRAL,NEGATIVE,NEGATIVE,2,2018-11-01T16:04:42Z,Monolingual
821101959281344500,NEUTRAL,POSITIVE,POSITIVE,2,2017-01-16T21:08:57Z,Monolingual
1071039439361712100,POSITIVE,NEUTRAL,POSITIVE,2,2018-12-07T13:51:15Z,Monolingual
5.0377659546391757e+17,MIXED,NEUTRAL,MIXED,2,2014-08-25T05:31:14Z,NA
NA,NEUTRAL,NEUTRAL,NEUTRAL,3,NA,Code-mix
891951179525214200,MIXED,NEUTRAL,NEGATIVE,0,2017-07-31T09:18:27Z,NA
468359268849430500,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-05-19T11:55:26Z,Monolingual
369816507397980160,NEUTRAL,NEUTRAL,NEUTRAL,3,2013-08-20T13:41:40Z,Monolingual
4.3689227752574157e+17,POSITIVE,POSITIVE,POSITIVE,3,2014-02-21T15:56:50Z,Monolingual
NA,POSITIVE,POSITIVE,POSITIVE,3,NA,Monolingual
603843569288380400,NEUTRAL,NEUTRAL,NEUTRAL,3,2015-05-28T08:41:40Z,Monolingual
309657768401461250,NEGATIVE,NEUTRAL,NEGATIVE,2,2013-03-07T13:32:19Z,Monolingual
NA,POSITIVE,POSITIVE,NEUTRAL,2,NA,Monolingual
1317729478144032800,POSITIVE,POSITIVE,POSITIVE,3,2020-10-18T07:29:24Z,Monolingual
1374251496242622500,NEUTRAL,NEUTRAL,POSITIVE,2,2021-03-23T06:47:43Z,NA
1122068408684679200,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-04-27T09:22:10Z,Code-mix
299418932731854850,POSITIVE,POSITIVE,POSITIVE,3,2013-02-07T07:26:51Z,Monolingual
711477064721940500,POSITIVE,NEUTRAL,NEUTRAL,2,2016-03-20T08:58:45Z,NA
988302880028405800,POSITIVE,POSITIVE,POSITIVE,3,2018-04-23T06:25:43Z,Monolingual
707565648134725600,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-03-09T13:56:11Z,Monolingual
437296357444161540,NEUTRAL,NEGATIVE,NEGATIVE,2,2014-02-22T18:42:30Z,Monolingual
1234175463041458200,POSITIVE,NEUTRAL,NEUTRAL,2,2020-03-01T17:55:34Z,NA
608985446450909200,POSITIVE,NEUTRAL,NEUTRAL,2,2015-06-11T13:13:39Z,NA
220153719768100860,POSITIVE,POSITIVE,NEUTRAL,2,2012-07-03T13:55:11Z,Monolingual
897885397681885200,NEUTRAL,NEUTRAL,NEUTRAL,3,2017-08-16T18:18:55Z,Monolingual
1224029670527639600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-02-02T17:59:49Z,Code-mix
1213815369875501e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-01-05T13:31:50Z,Monolingual
NA,POSITIVE,POSITIVE,POSITIVE,3,NA,Monolingual
NA,POSITIVE,POSITIVE,POSITIVE,3,NA,Monolingual
1203907753468743700,POSITIVE,NEUTRAL,POSITIVE,2,2019-12-09T05:22:30Z,Monolingual
514122758322941950,NEGATIVE,NEGATIVE,NEGATIVE,3,2014-09-22T18:43:12Z,Monolingual
304639794871406600,POSITIVE,POSITIVE,MIXED,2,2013-02-21T17:12:41Z,Monolingual
264375899888156670,NEUTRAL,NEUTRAL,NEUTRAL,3,2012-11-02T14:38:21Z,Monolingual
293775508984979460,POSITIVE,NEUTRAL,POSITIVE,2,2013-01-22T17:41:54Z,Monolingual
1092745252736303100,NEUTRAL,POSITIVE,POSITIVE,2,2019-02-05T11:22:25Z,Monolingual
469009032385429500,NEGATIVE,NEGATIVE,NEGATIVE,3,2014-05-21T06:57:21Z,Monolingual
788616056034168800,POSITIVE,NEUTRAL,POSITIVE,2,2016-10-19T05:41:34Z,Monolingual
464718345628315650,NEGATIVE,NEGATIVE,NEGATIVE,3,2014-05-09T10:47:42Z,Monolingual
550609194261688300,POSITIVE,POSITIVE,POSITIVE,3,2015-01-01T11:07:16Z,Monolingual
485734363842494460,POSITIVE,NEUTRAL,NEUTRAL,2,2014-07-06T10:37:51Z,NA
446751667409911800,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-03-20T20:54:32Z,Monolingual
301963269688680450,POSITIVE,POSITIVE,POSITIVE,3,2013-02-14T07:57:08Z,Monolingual
NA,NEUTRAL,NEUTRAL,NEUTRAL,3,NA,Monolingual
419205557879599100,POSITIVE,POSITIVE,POSITIVE,3,2014-01-03T20:36:08Z,Monolingual
NA,POSITIVE,POSITIVE,NEUTRAL,2,NA,Monolingual
766965659817369600,NEUTRAL,NEUTRAL,POSITIVE,2,2016-08-20T11:50:37Z,NA
572270488384356350,NEGATIVE,POSITIVE,POSITIVE,2,2015-03-02T05:41:31Z,Monolingual
NA,POSITIVE,POSITIVE,POSITIVE,3,NA,Monolingual
806550756866322400,NEGATIVE,NEUTRAL,NEGATIVE,2,2016-12-07T17:27:40Z,Monolingual
443831822129332200,NEGATIVE,NEGATIVE,NEGATIVE,3,2014-03-12T19:32:07Z,Monolingual
NA,NEUTRAL,NEUTRAL,POSITIVE,2,NA,NA
354939134428712960,NEUTRAL,NEUTRAL,NEUTRAL,3,2013-07-10T12:24:18Z,Monolingual
NA,POSITIVE,POSITIVE,NEUTRAL,2,NA,Monolingual
NA,NEGATIVE,NEGATIVE,NEGATIVE,3,NA,Monolingual
515526898408259600,NEGATIVE,NEGATIVE,NEGATIVE,3,2014-09-26T15:42:45Z,Monolingual
1250129915929923600,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-04-14T18:32:52Z,Code-mix
254193342026489860,NEUTRAL,NEUTRAL,NEUTRAL,3,2012-10-05T12:16:30Z,Monolingual
NA,NEUTRAL,NEUTRAL,NEUTRAL,3,NA,Monolingual
279220832042090500,POSITIVE,POSITIVE,POSITIVE,3,2012-12-13T13:46:48Z,Monolingual
763301626753024e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-08-10T09:11:03Z,Monolingual
397225835117445100,NEUTRAL,POSITIVE,POSITIVE,2,2013-11-04T04:56:33Z,Monolingual
1248292218840010800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-04-09T16:50:31Z,Monolingual
NA,NEUTRAL,NEUTRAL,NEUTRAL,3,NA,Monolingual
577763322101039100,POSITIVE,POSITIVE,POSITIVE,3,2015-03-17T09:28:04Z,Monolingual
4.5098863811836723e+17,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-04-01T13:30:44Z,Monolingual
NA,POSITIVE,POSITIVE,POSITIVE,3,NA,Monolingual
277830391199592450,NEUTRAL,NEUTRAL,NEUTRAL,3,2012-12-09T17:41:41Z,Monolingual
258464189062987780,NEGATIVE,NEUTRAL,NEGATIVE,2,2012-10-17T07:07:19Z,Monolingual
699968818639147e3,NEGATIVE,NEUTRAL,NEGATIVE,2,2016-02-17T14:49:05Z,Monolingual
433274640828743700,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-02-11T16:21:38Z,Monolingual
333596476771008500,NEGATIVE,NEUTRAL,NEUTRAL,2,2013-05-12T14:56:12Z,NA
819087836313948200,POSITIVE,NEUTRAL,NEUTRAL,2,2017-01-11T07:45:32Z,NA
713718745638838300,POSITIVE,NEUTRAL,NEUTRAL,2,2016-03-26T13:26:23Z,NA
825100753626918900,MIXED,NEUTRAL,MIXED,2,2017-01-27T21:58:43Z,NA
772514673430233100,POSITIVE,POSITIVE,POSITIVE,3,2016-09-04T19:20:25Z,Monolingual
364101015832104960,POSITIVE,POSITIVE,POSITIVE,3,2013-08-04T19:10:21Z,Monolingual
631850117683912700,NEGATIVE,NEUTRAL,NEGATIVE,2,2015-08-13T15:29:41Z,Monolingual
217586284477169660,POSITIVE,POSITIVE,NEUTRAL,2,2012-06-26T11:53:07Z,Monolingual
850006784664379400,MIXED,POSITIVE,NEGATIVE,0,2017-04-06T15:26:24Z,NA
207864146870546430,POSITIVE,NEUTRAL,POSITIVE,2,2012-05-30T16:00:49Z,Monolingual
436495367883206660,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-02-20T13:39:40Z,Monolingual
703602725767028700,NEGATIVE,NEUTRAL,NEGATIVE,2,2016-02-27T15:28:56Z,Monolingual
NA,NEGATIVE,NEUTRAL,NEUTRAL,2,NA,NA
449198623885365250,POSITIVE,NEUTRAL,NEUTRAL,2,2014-03-27T14:57:52Z,NA
707612454122102800,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-03-09T17:02:10Z,Monolingual
433895535993716740,POSITIVE,NEUTRAL,NEUTRAL,2,2014-02-13T09:28:51Z,NA
294723987299266560,NEGATIVE,POSITIVE,NEGATIVE,2,2013-01-25T08:30:48Z,Monolingual
263782069468016640,POSITIVE,POSITIVE,NEUTRAL,2,2012-10-31T23:18:40Z,Monolingual
2.8563987405958758e+17,POSITIVE,POSITIVE,MIXED,2,2012-12-31T06:53:47Z,Monolingual
NA,POSITIVE,POSITIVE,POSITIVE,3,NA,Monolingual
950261792441339900,POSITIVE,POSITIVE,POSITIVE,3,2018-01-08T07:04:00Z,Monolingual
403052355379527700,POSITIVE,POSITIVE,POSITIVE,3,2013-11-20T06:49:04Z,Monolingual
237661167957450750,POSITIVE,POSITIVE,POSITIVE,3,2012-08-20T21:23:32Z,Monolingual
644056499254394900,NEUTRAL,NEUTRAL,NEUTRAL,3,2015-09-16T07:53:30Z,Monolingual
492351129045315600,NEGATIVE,NEUTRAL,NEUTRAL,2,2014-07-24T16:50:31Z,NA
753324484988399600,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-07-13T20:25:27Z,Monolingual
439703765806231550,POSITIVE,POSITIVE,POSITIVE,3,2014-03-01T10:08:41Z,Monolingual
NA,NEUTRAL,NEUTRAL,NEUTRAL,3,NA,Monolingual
NA,NEGATIVE,NEUTRAL,NEGATIVE,2,NA,Monolingual
515914080885162e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-09-27T17:21:16Z,Monolingual
621345150506246100,NEUTRAL,NEUTRAL,NEUTRAL,3,2015-07-15T15:46:42Z,Monolingual
94816044924527e4,POSITIVE,NEUTRAL,NEUTRAL,2,2018-01-02T11:54:01Z,NA
784430996468928500,NEGATIVE,POSITIVE,NEGATIVE,2,2016-10-07T16:31:38Z,Monolingual
2.4505315725057638e+17,POSITIVE,POSITIVE,POSITIVE,3,2012-09-10T06:56:40Z,Monolingual
258093732073730050,POSITIVE,POSITIVE,POSITIVE,3,2012-10-16T06:35:15Z,Monolingual
263189429143867400,POSITIVE,POSITIVE,POSITIVE,3,2012-10-30T08:03:44Z,Monolingual
525257172121571300,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-10-23T12:07:23Z,Monolingual
5.4016130090796237e+17,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-12-03T15:11:04Z,Monolingual
480281798577229800,NEGATIVE,NEGATIVE,NEGATIVE,3,2014-06-21T09:31:18Z,Monolingual
214672904389017600,POSITIVE,NEUTRAL,NEUTRAL,2,2012-06-18T10:56:23Z,NA
476454113505726460,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-06-10T20:01:27Z,Monolingual
1093203305185067e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-02-06T17:42:33Z,Monolingual
NA,NEUTRAL,NEUTRAL,NEUTRAL,3,NA,Monolingual
292261946844123140,POSITIVE,POSITIVE,POSITIVE,3,2013-01-18T13:27:32Z,Monolingual
1194609985650606e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2019-11-13T13:36:30Z,Code-mix
841175506393452500,POSITIVE,POSITIVE,POSITIVE,3,2017-03-13T06:34:03Z,Monolingual
568038109868376060,NEUTRAL,NEUTRAL,NEUTRAL,3,2015-02-18T13:23:33Z,Monolingual
4.4524650857393357e+17,POSITIVE,NEUTRAL,NEUTRAL,2,2014-03-16T17:13:34Z,NA
449213501039710200,POSITIVE,NEUTRAL,POSITIVE,2,2014-03-27T15:56:59Z,Monolingual
1197517259821981700,MIXED,POSITIVE,NEUTRAL,0,2019-11-21T14:08:58Z,NA
425707391511171100,NEUTRAL,NEUTRAL,NEUTRAL,3,2014-01-21T19:12:06Z,Monolingual
1235575481942126600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-03-05T14:38:45Z,Monolingual
554916085913620500,POSITIVE,NEUTRAL,NEUTRAL,2,2015-01-13T08:21:19Z,NA
NA,NEGATIVE,NEGATIVE,NEGATIVE,3,NA,Monolingual
2.6248211344877158e+17,POSITIVE,NEUTRAL,NEUTRAL,2,2012-10-28T09:13:07Z,NA
1.2847495308444959e+18,MIXED,NEUTRAL,POSITIVE,0,2020-07-19T07:18:52Z,NA
1166735152761974800,NEGATIVE,NEUTRAL,NEGATIVE,2,2019-08-28T15:31:51Z,Monolingual
NA,POSITIVE,POSITIVE,POSITIVE,3,NA,Monolingual
399252649880879100,NEUTRAL,POSITIVE,POSITIVE,2,2013-11-09T19:10:24Z,Monolingual
403232909072822300,NEUTRAL,NEUTRAL,NEUTRAL,3,2013-11-20T18:46:31Z,Monolingual
230915112523931650,POSITIVE,NEUTRAL,POSITIVE,2,2012-08-02T06:37:07Z,Monolingual
898115728590737400,NEGATIVE,NEUTRAL,NEUTRAL,2,2017-08-17T09:34:10Z,NA
974615206629380100,NEGATIVE,NEUTRAL,NEUTRAL,2,2018-03-16T11:55:47Z,NA
1147607179102498800,POSITIVE,NEUTRAL,NEUTRAL,2,2019-07-06T20:44:07Z,NA
707137607604555800,POSITIVE,POSITIVE,POSITIVE,3,2016-03-08T09:35:18Z,Monolingual
233855585836212220,POSITIVE,POSITIVE,POSITIVE,3,2012-08-10T09:21:31Z,Monolingual
697171494586216400,NEUTRAL,NEUTRAL,NEUTRAL,3,2016-02-09T21:33:31Z,Monolingual
1165199419857363e3,NEUTRAL,NEGATIVE,NEUTRAL,2,2019-08-24T09:49:24Z,NA
277138591740735500,NEUTRAL,NEGATIVE,NEGATIVE,2,2012-12-07T19:52:43Z,Monolingual
272459704897261570,NEUTRAL,NEUTRAL,NEUTRAL,3,2012-11-24T22:00:30Z,Monolingual
1072100709842251800,POSITIVE,NEUTRAL,POSITIVE,2,2018-12-10T12:08:22Z,Monolingual
371667441698754560,NEUTRAL,NEGATIVE,NEUTRAL,2,2013-08-25T16:16:38Z,NA
3.0067071843212083e+17,POSITIVE,POSITIVE,POSITIVE,3,2013-02-10T18:21:00Z,Monolingual
236150507083816960,NEUTRAL,NEUTRAL,NEUTRAL,3,2012-08-16T17:20:43Z,Monolingual
