tweet_id,Annotator1,Annotator2,Annotator3,AgreementCount,created_at,class
132908774247979e4,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-18T15:43:05Z,Monolingual
1326600066753237e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-11T18:57:57Z,Monolingual
1329365804832460800,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-19T10:08:00Z,NA
1329804093699854300,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-20T15:09:37Z,NA
1326971258286837800,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-12T19:32:56Z,Code-mix
1330482486397251600,POSITIVE,POSITIVE,POSITIVE,3,2020-11-22T12:05:18Z,Monolingual
1326989414531272700,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-12T20:45:05Z,NA
1325863407757766700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-09T18:10:44Z,Monolingual
1324996694203830300,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-07T08:46:43Z,Monolingual
1328376754046693400,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-16T16:37:52Z,Monolingual
1327180149188649e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T09:23:00Z,NA
1326742058695012400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-12T04:22:11Z,Code-mix
1330818939476185e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-23T10:22:15Z,NA
1329814287204937700,NEGATIVE,MIXED,NEUTRAL,0,2020-11-20T15:50:07Z,NA
1325079453769343e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-07T14:15:35Z,Monolingual
1328763862888353800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-17T18:16:06Z,NA
1326101768107921400,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T09:57:53Z,Monolingual
1328677231992909800,MIXED,NEUTRAL,NEUTRAL,2,2020-11-17T12:31:52Z,Code-mix
1326433189104132e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-11T07:54:50Z,Monolingual
1326827350189813800,POSITIVE,NEUTRAL,NEUTRAL,2,2020-11-12T10:01:06Z,Code-mix
1329004663061049300,POSITIVE,POSITIVE,POSITIVE,3,2020-11-18T10:12:58Z,Monolingual
1325307941394780200,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-08T05:23:30Z,Monolingual
1328324888013234200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-16T13:11:47Z,NA
1329722536192585700,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-20T09:45:32Z,NA
1326961809983762400,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-12T18:55:23Z,NA
1329487514307063800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-19T18:11:38Z,NA
1328086396679155700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-15T21:24:06Z,Monolingual
1326071050531197e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T07:55:50Z,Monolingual
1329725088678236200,MIXED,MIXED,POSITIVE,2,2020-11-20T09:55:40Z,NA
1326275520544247800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T21:28:19Z,NA
1326138043011649500,MIXED,POSITIVE,POSITIVE,2,2020-11-10T12:22:02Z,Code-mix
1329156688474206200,POSITIVE,NEGATIVE,POSITIVE,2,2020-11-18T20:17:03Z,Code-mix
132755168296482e4,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-14T09:59:20Z,Code-mix
1326391574239064e3,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-11T05:09:29Z,NA
1326399721389351e3,NEGATIVE,NEGATIVE,MIXED,2,2020-11-11T05:41:51Z,Monolingual
1327988885780131800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-15T14:56:37Z,Code-mix
1331295675519295500,NEGATIVE,MIXED,NEUTRAL,0,2020-11-24T17:56:37Z,NA
1328950940737687600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-18T06:39:29Z,NA
1327306984094396400,NEGATIVE,0,NEGATIVE,2,2020-11-13T17:46:59Z,Monolingual
1326805172916527e3,POSITIVE,MIXED,POSITIVE,2,2020-11-12T08:32:58Z,Monolingual
1330092664981741600,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-21T10:16:17Z,NA
1328710474565869600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-17T14:43:58Z,Code-mix
1327967352584069e3,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-15T13:31:03Z,Monolingual
1326604141003681800,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-11T19:14:08Z,Monolingual
1326273348259762200,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-10T21:19:41Z,NA
1329534116505800700,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-19T21:16:49Z,Monolingual
1326767829551603700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-12T06:04:35Z,NA
1328814760792559600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-17T21:38:21Z,NA
1326113922471047200,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-10T10:46:11Z,Monolingual
1339711374797262800,MIXED,POSITIVE,POSITIVE,2,2020-12-17T23:17:37Z,Code-mix
1327542773784965e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-14T09:23:56Z,Monolingual
1329844816159666200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T17:51:26Z,Code-mix
1330104999968465e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-21T11:05:18Z,Code-mix
1329858495626285e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T18:45:47Z,NA
1328395535875707e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-16T17:52:30Z,Code-mix
1329252744582971400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-19T02:38:45Z,NA
1326301821976125400,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-10T23:12:50Z,Monolingual
1326206446233645e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T16:53:51Z,Monolingual
1328371002062024700,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-16T16:15:01Z,NA
1327205515429081e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T11:03:47Z,Code-mix
1330798800202502100,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-23T09:02:13Z,Monolingual
1328434890816311300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-16T20:28:53Z,NA
1328096849077694500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-15T22:05:38Z,NA
1328095223394803700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-15T21:59:10Z,Monolingual
1330542460402086e3,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-22T16:03:37Z,Code-mix
1328635076037529600,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-17T09:44:21Z,NA
1326518207025442800,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-11T13:32:40Z,Monolingual
1325913082737156e3,NEUTRAL,MIXED,NEUTRAL,2,2020-11-09T21:28:07Z,Code-mix
1328673351527780400,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-17T12:16:27Z,Code-mix
1330087539995254800,POSITIVE,NEUTRAL,NEUTRAL,2,2020-11-21T09:55:56Z,NA
13309673588951e5,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-23T20:12:01Z,Monolingual
1330498156195434500,POSITIVE,POSITIVE,POSITIVE,3,2020-11-22T13:07:34Z,Monolingual
1325180447886729200,POSITIVE,POSITIVE,POSITIVE,3,2020-11-07T20:56:54Z,Monolingual
1325814515984986e3,MIXED,NEGATIVE,MIXED,2,2020-11-09T14:56:27Z,NA
1330132592142717e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-21T12:54:57Z,Code-mix
1328667384178086e3,MIXED,NEGATIVE,MIXED,2,2020-11-17T11:52:44Z,NA
1326230210224803800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T18:28:16Z,Monolingual
1325563855687323600,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-08T22:20:25Z,NA
1328966816597741600,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-18T07:42:34Z,NA
1326554452610855e3,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-11T15:56:42Z,Monolingual
1331374449090826200,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-24T23:09:39Z,NA
1330745694315901e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-23T05:31:12Z,Monolingual
1325940627280965600,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-09T23:17:34Z,Monolingual
1328657785542877200,POSITIVE,NEGATIVE,POSITIVE,2,2020-11-17T11:14:35Z,Monolingual
132614004710042e4,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T12:30:00Z,NA
1328645613525872600,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-17T10:26:13Z,Monolingual
1326557709693558800,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-11T16:09:38Z,Code-mix
1329526337539874800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-19T20:45:54Z,NA
1330050118461042700,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-21T07:27:14Z,Monolingual
1328480054645502e3,NEGATIVE,POSITIVE,MIXED,0,2020-11-16T23:28:21Z,NA
1326453729885900800,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-11T09:16:28Z,Code-mix
1328463054586212400,MIXED,NEGATIVE,MIXED,2,2020-11-16T22:20:48Z,NA
1326791405277241300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-12T07:38:16Z,NA
1327202065450463200,MIXED,MIXED,MIXED,3,2020-11-13T10:50:05Z,NA
1325887699044143e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-09T19:47:15Z,Monolingual
1325030234975051800,MIXED,NEGATIVE,NEUTRAL,0,2020-11-07T11:00:00Z,Monolingual
1326259795138146300,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T20:25:50Z,Monolingual
1327015814596321300,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-12T22:29:59Z,Monolingual
1326612342029897700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-11T19:46:44Z,Monolingual
1326047839529689e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T06:23:36Z,Monolingual
1327640883320287200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-14T15:53:47Z,NA
1325820269303361500,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-09T15:19:19Z,Monolingual
1329499625766744e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-19T18:59:46Z,Monolingual
1326426300584779800,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-11T07:27:28Z,Monolingual
1329236696555262e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-19T01:34:59Z,NA
1328723577168924700,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-17T15:36:01Z,Monolingual
1326986365557485600,POSITIVE,POSITIVE,POSITIVE,3,2020-11-12T20:32:58Z,Monolingual
1329863448465969200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T19:05:28Z,NA
1328986862996885500,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-18T09:02:14Z,NA
1329775461644308500,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-20T13:15:50Z,Monolingual
1329864942640566300,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-20T19:11:24Z,Monolingual
1327022364463394800,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-12T22:56:01Z,Monolingual
1328758226117079e3,MIXED,POSITIVE,POSITIVE,2,2020-11-17T17:53:42Z,Monolingual
1330772219056726e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-23T07:16:36Z,Monolingual
1326454094211526700,POSITIVE,NEUTRAL,POSITIVE,2,2020-11-11T09:17:55Z,Code-mix
1326988833867567e3,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-12T20:42:46Z,Code-mix
1326283930425843700,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-10T22:01:44Z,NA
1331290363978543e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-24T17:35:31Z,Monolingual
1330422565802799e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-22T08:07:12Z,Code-mix
1325326852223856600,MIXED,POSITIVE,POSITIVE,2,2020-11-08T06:38:39Z,Code-mix
1329913064997736400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T22:22:37Z,NA
1325198168707932200,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-07T22:07:19Z,Code-mix
1328352113919996e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-16T14:59:58Z,Code-mix
1330494387235811300,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-22T12:52:35Z,NA
1328358579959697400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-16T15:25:39Z,NA
1327270087401885700,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-13T15:20:22Z,NA
1330498230203928600,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-22T13:07:52Z,Monolingual
1331243952507334700,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-24T14:31:06Z,Monolingual
1329710701196284e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T08:58:30Z,Monolingual
1329654910963642400,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-20T05:16:49Z,Monolingual
1329791980579270700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T14:21:29Z,Monolingual
1332028231998972e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-26T18:27:33Z,NA
1328357560357941200,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-16T15:21:36Z,Monolingual
1326837834536382500,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-12T10:42:45Z,NA
1329423483672137700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-19T13:57:12Z,NA
1326388567015379e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-11T04:57:32Z,Code-mix
1328273759095173e3,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-16T09:48:36Z,Code-mix
1329041618268270600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-18T12:39:48Z,NA
1326036789589635e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T05:39:41Z,Monolingual
1330732914116612e3,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-23T04:40:25Z,Code-mix
1328200891724337200,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-16T04:59:04Z,NA
1325851868254363600,POSITIVE,NEUTRAL,NEUTRAL,2,2020-11-09T17:24:53Z,NA
1329728227695325200,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-20T10:08:09Z,Monolingual
1330589403127963600,POSITIVE,POSITIVE,POSITIVE,3,2020-11-22T19:10:09Z,Code-mix
1.3250560856072479e+18,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-07T12:42:43Z,Code-mix
1331159834801152e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-24T08:56:51Z,Monolingual
1326661336953184300,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-11T23:01:25Z,Code-mix
1326185976637558800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T15:32:30Z,Monolingual
1331330473365213200,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-24T20:14:54Z,Code-mix
1329727895313518600,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T10:06:50Z,Code-mix
1326203502729769e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-10T16:42:09Z,NA
1329056218753724400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-18T13:37:49Z,Monolingual
1.3263892849501921e+18,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-11T05:00:23Z,Monolingual
1328367627014729700,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-16T16:01:36Z,Monolingual
1330441908326461400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-22T09:24:04Z,Monolingual
1329864389130907600,NEGATIVE,POSITIVE,NEUTRAL,0,2020-11-20T19:09:12Z,NA
1325906612763185200,NEUTRAL,POSITIVE,MIXED,0,2020-11-09T21:02:25Z,NA
1326399161416233e3,MIXED,NEGATIVE,NEUTRAL,0,2020-11-11T05:39:38Z,NA
1329544592820203500,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-19T21:58:27Z,Monolingual
1329144348735402e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-18T19:28:01Z,Monolingual
1330026691863978e3,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-21T05:54:08Z,NA
1328374882300780500,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-16T16:30:26Z,Monolingual
1330148639151415300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-21T13:58:43Z,Code-mix
1328780165346963500,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-17T19:20:53Z,Code-mix
1330905541724475400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-23T16:06:22Z,Code-mix
1328786337118511e3,MIXED,MIXED,POSITIVE,2,2020-11-17T19:45:25Z,NA
1326138535041261600,MIXED,NEGATIVE,NEGATIVE,2,2020-11-10T12:23:59Z,Monolingual
1328655472182898700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-17T11:05:24Z,NA
1325726719744077800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-09T09:07:35Z,Code-mix
1328835865796370400,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-17T23:02:13Z,Monolingual
1325889409867247600,POSITIVE,POSITIVE,POSITIVE,3,2020-11-09T19:54:03Z,Code-mix
1327192140934504400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T10:10:39Z,NA
1326178769510559700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T15:03:52Z,Monolingual
1330640624371060700,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-22T22:33:41Z,Code-mix
1326524602860843e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-11T13:58:05Z,Monolingual
1329571457140191200,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-19T23:45:12Z,NA
1326197731434573800,POSITIVE,POSITIVE,NEUTRAL,2,2020-11-10T16:19:13Z,Code-mix
1326240006554460200,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-10T19:07:12Z,NA
1325589098686525400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-09T00:00:44Z,NA
1329822595018076200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T16:23:08Z,NA
1329785764230672400,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-20T13:56:47Z,Code-mix
1326868494919536600,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-12T12:44:35Z,NA
1330220606063849500,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-21T18:44:41Z,Code-mix
1330847718038761500,POSITIVE,POSITIVE,POSITIVE,3,2020-11-23T12:16:36Z,Code-mix
1325534941300617200,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-08T20:25:31Z,Monolingual
1327724972706508800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-14T21:27:56Z,Code-mix
1331257846239903700,NEGATIVE,NEUTRAL,NEUTRAL,2,2020-11-24T15:26:18Z,NA
1329116314737184800,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-18T17:36:37Z,Monolingual
1329894052725219300,INDETERMINATE,NEGATIVE,NEUTRAL,0,2020-11-20T21:07:05Z,NA
1330010982467457e3,MIXED,NEGATIVE,NEGATIVE,2,2020-11-21T04:51:43Z,Monolingual
1329865009988575200,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-20T19:11:40Z,Code-mix
1329863418485026800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-20T19:05:21Z,NA
1325114756588593200,POSITIVE,POSITIVE,POSITIVE,3,2020-11-07T16:35:52Z,Monolingual
1328700872457588700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-17T14:05:48Z,Monolingual
1328233217019752400,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-16T07:07:30Z,NA
1325883515737673700,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-09T19:30:38Z,Monolingual
1.3269542214434079e+18,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-12T18:25:14Z,Monolingual
1329505158313676800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-19T19:21:45Z,NA
1326774132730716200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-12T06:29:38Z,NA
1329067719099084800,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-18T14:23:31Z,Monolingual
1328457479794135e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-16T21:58:39Z,NA
1330435496254845e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-22T08:58:35Z,Code-mix
1328389890157973500,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-16T17:30:04Z,Monolingual
1329059199901458400,NEGATIVE,MIXED,POSITIVE,0,2020-11-18T13:49:40Z,NA
1329778876524933e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-20T13:29:24Z,Code-mix
1326913058577543200,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-12T15:41:40Z,Monolingual
1326235761906241500,NEUTRAL,POSITIVE,POSITIVE,2,2020-11-10T18:50:20Z,Code-mix
1327010469777969200,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-12T22:08:45Z,Monolingual
1326283559028617200,NEGATIVE,NEUTRAL,NEGATIVE,2,2020-11-10T22:00:16Z,Code-mix
1327186186708938800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T09:46:59Z,NA
1326253720003375e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T20:01:42Z,Monolingual
1327134180623442e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T06:20:20Z,NA
1326403012596813800,NEUTRAL,NEGATIVE,MIXED,0,2020-11-11T05:54:56Z,NA
1325812755895644200,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-09T14:49:28Z,NA
1329739024618172400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-20T10:51:03Z,Monolingual
1328428899534073900,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-16T20:05:05Z,NA
1326273630515368e3,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-10T21:20:49Z,NA
1326978405452173300,POSITIVE,NEGATIVE,POSITIVE,2,2020-11-12T20:01:20Z,Code-mix
1326243245773512700,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-10T19:20:04Z,Code-mix
1328628382502973400,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-17T09:17:45Z,Monolingual
132737469618731e4,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-13T22:16:03Z,NA
1325770721625313300,POSITIVE,NEUTRAL,NEUTRAL,2,2020-11-09T12:02:26Z,Code-mix
1327290213341802500,POSITIVE,NEGATIVE,NEGATIVE,2,2020-11-13T16:40:21Z,Monolingual
1328684190892748800,NEUTRAL,NEGATIVE,NEGATIVE,2,2020-11-17T12:59:31Z,Monolingual
1330469341482152e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-22T11:13:04Z,Monolingual
1328651705240739800,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-17T10:50:26Z,NA
1329766285236973600,MIXED,NEGATIVE,MIXED,2,2020-11-20T12:39:22Z,Monolingual
1327175533650727e3,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-13T09:04:39Z,NA
1326152759788310500,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T13:20:31Z,Code-mix
1325432325161816e3,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-08T13:37:46Z,NA
1330537978897297400,POSITIVE,POSITIVE,POSITIVE,3,2020-11-22T15:45:49Z,Code-mix
1326852634020638700,POSITIVE,POSITIVE,POSITIVE,3,2020-11-12T11:41:34Z,Monolingual
1327877790717317e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-15T07:35:10Z,Code-mix
1326173364591980500,MIXED,MIXED,NEUTRAL,2,2020-11-10T14:42:23Z,NA
1326113822042706e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T10:45:47Z,Monolingual
1328829848215822300,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-17T22:38:18Z,NA
1329457268824346600,MIXED,NEGATIVE,POSITIVE,0,2020-11-19T16:11:27Z,NA
1.3266851169706721e+18,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-12T00:35:55Z,Code-mix
1327301093626433500,NEUTRAL,NEUTRAL,NEGATIVE,2,2020-11-13T17:23:35Z,NA
133004217601801e4,MIXED,NEGATIVE,POSITIVE,0,2020-11-21T06:55:40Z,NA
1326634912179499e3,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-11T21:16:25Z,NA
1326231466569818e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-10T18:33:16Z,Monolingual
1328934627684348e3,NEGATIVE,NEGATIVE,NEUTRAL,2,2020-11-18T05:34:40Z,Monolingual
1329284764273143800,POSITIVE,MIXED,MIXED,2,2020-11-19T04:45:59Z,Monolingual
1326479961075626e3,NEUTRAL,NEGATIVE,NEUTRAL,2,2020-11-11T11:00:42Z,NA
13306506304285e5,POSITIVE,POSITIVE,POSITIVE,3,2020-11-22T23:13:27Z,Monolingual
1329833550946898e3,POSITIVE,NEGATIVE,NEGATIVE,2,2020-11-20T17:06:40Z,Monolingual
1330845284381970400,POSITIVE,NEUTRAL,NEUTRAL,2,2020-11-23T12:06:56Z,Code-mix
1330594111594881e3,POSITIVE,POSITIVE,POSITIVE,3,2020-11-22T19:28:52Z,Code-mix
1327949480398872600,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-15T12:20:02Z,Monolingual
1328011139712774100,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-15T16:25:03Z,Code-mix
1326067951905230800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-10T07:43:31Z,Monolingual
1330042986537898e3,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-21T06:58:53Z,Monolingual
1325140744978522e3,NEGATIVE,NEGATIVE,MIXED,2,2020-11-07T18:19:08Z,Monolingual
1329713076103483400,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-20T09:07:56Z,Code-mix
1328116525384011800,POSITIVE,POSITIVE,POSITIVE,3,2020-11-15T23:23:49Z,Code-mix
1327190402324189200,NEGATIVE,NEGATIVE,NEGATIVE,3,2020-11-13T10:03:44Z,Monolingual
1325765344963727400,NEUTRAL,POSITIVE,POSITIVE,2,2020-11-09T11:41:04Z,Monolingual
1328040106050064400,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-15T18:20:09Z,NA
1330823833436217300,NEUTRAL,NEUTRAL,NEUTRAL,3,2020-11-23T10:41:42Z,Code-mix
1326213964854943700,NEUTRAL,POSITIVE,NEUTRAL,2,2020-11-10T17:23:43Z,NA
1326605322375606300,POSITIVE,POSITIVE,POSITIVE,3,2020-11-11T19:18:50Z,Code-mix
1326434806046060500,POSITIVE,POSITIVE,POSITIVE,3,2020-11-11T08:01:16Z,Monolingual
